target_lab,target_weights
57.06794156791025;21.945656973209047;-21.13670700524155,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.25
78.8233186172367;27.213567616692856;-1.6161849031637754,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0
22.179831646056762;22.67529218996378;-20.68514631933057,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5
41.281890611337495;38.168650623090386;-12.702450466097904,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.25
62.85707620390839;47.54944209068979;1.024975710165088,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0
29.55781944691205;36.12166723520713;6.545703642872603,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25
50.75880306639823;56.59202465522745;11.488336866580372,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1.781740717253733;3.627841516356811;-13.674971942145604,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0
4.906454692263875;18.235638480632936;-33.667999991004216,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0
10.143640292031872;32.685726113529896;-49.881099091251286,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
7.451805111631355;16.510791232636866;6.527446899046785,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0
9.012468551273848;19.225340078397505;-14.423200861368885,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.5;0.0
11.290800672959108;27.86980738408108;-37.78740459913265,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.5;0.25;0.0
16.399445773979515;41.916048629226374;-58.317606666540826,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0
19.185736293153013;30.04039103663747;18.67403157743212,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0
18.41058328711184;28.84031187231789;-7.988561533666028,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.25;0.25;0.0
19.63152098571844;35.31819819934404;-34.704476368525484,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0
30.115140812618726;43.07120512467832;27.252640080430435,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0
28.192311773971873;39.27038314803949;0.5482189828850736,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
17.866994196920544;10.369126175540588;-35.188489945656876,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75
16.495246213971413;23.324307349137264;-46.614822915313326,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5
16.038306425740465;33.96112369369092;-55.76336284811097,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
18.827576386130133;15.266282539683957;-34.23672928540136,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75
17.787180311773234;24.088572474211507;-41.8325055829213,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.0;0.5
16.2685162287311;33.410975655537165;-49.53508691263171,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.5;0.0;0.25
16.399445773979515;41.916048629226374;-58.317606666540826,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0
22.179831646056762;22.67529218996378;-20.68514631933057,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5
20.54919501171456;29.849676549624395;-27.92849024944095,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.25;0.0;0.25
19.63152098571844;35.31819819934404;-34.704476368525484,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0
29.55781944691205;36.12166723520713;6.545703642872603,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25
28.192311773971873;39.27038314803949;0.5482189828850736,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
12.84389128274707;2.614559982333009;-23.609305307772754,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75
6.89465064981426;1.4373563661184279;-18.044271874060975,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5
2.7207706481386573;-0.4899525353787154;-7.528305411598052,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
18.827576386130133;15.266282539683957;-34.23672928540136,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75
14.159170673433259;11.532162038061372;-22.794377617399984,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.5
10.010522179116084;13.109158888033685;-7.682431370408771,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.25
7.451805111631355;16.510791232636866;6.527446899046785,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0
22.179831646056762;22.67529218996378;-20.68514631933057,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5
20.239359444763842;28.73070974421016;-4.425100001349602,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.25
19.185736293153013;30.04039103663747;18.67403157743212,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0
29.55781944691205;36.12166723520713;6.545703642872603,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25
30.115140812618726;43.07120512467832;27.252640080430435,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
90.01477255362954;1.7214551366412367;38.35615323918149,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0
81.81099720629652;11.29728165605659;64.14777784574517,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0
74.53273619465801;25.2815365956327;74.47461826288891,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
85.15891725592407;3.810548435749739;20.694936642743333,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0
77.4820884115437;9.158800852424543;51.64016539278198,0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.5;0.0;0.0;0.0
69.7630289186989;20.60762298072849;66.47869838654384,0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.25;0.0;0.0;0.0
61.32618663044565;35.45883401568256;67.02235606731377,0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0
72.77907331796466;8.874311319220174;38.03856409867961,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0
64.62529203362077;17.482544298961677;56.84412299139821,0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.25;0.0;0.0;0.0
55.55180224038958;30.075048927099836;59.980976403364004,0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0
60.54309172555769;14.118704928542503;47.551096690349404,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0
50.43705967869954;24.265526267837455;53.25063671766165,0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
21.721802538509444;-3.93888919196439;-17.037210645338153,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0
33.27201522216784;-20.441978816364642;22.056323739599137,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0
46.49591182976006;-3.4082245361680696;47.84433717824938,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
18.110853684437217;12.752840214923955;-34.10142696560345,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0
28.965737298692368;-17.08515223768703;9.571279170817537,0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.5;0.0;0.0
42.303012801214365;-5.662488721524444;41.251198323371206,0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.25;0.0;0.0
61.32618663044565;35.45883401568256;67.02235606731377,0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0
25.5495998774661;-7.680764091340358;-1.1226468000285594,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0
38.277938943995466;-4.70744186799088;33.62645371167409,0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.25;0.0;0.0
55.55180224038958;30.075048927099836;59.980976403364004,0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0
34.50999300787477;-4.136951645014708;25.868197501156676,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0
50.43705967869954;24.265526267837455;53.25063671766165,0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
12.960499387526486;-3.106376886050963;19.083309082195633,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0
29.588608139291352;4.388309510751393;38.903680604984224,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0
47.38458842548617;19.508370748096414;55.03752908108612,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
8.82410291949763;-1.0259795936656686;11.54749994444137,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0
24.937546233812952;-2.1945881870651385;33.48358333479244,0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.5;0.0
42.613585630965424;14.546542736361634;49.201052588833015,0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.25;0.0
61.32618663044565;35.45883401568256;67.02235606731377,0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0
21.796271972797335;2.4220496351362586;26.92372921323498,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0
37.792916806870274;12.5135289387677;43.18834729863946,0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.0
55.55180224038958;30.075048927099836;59.980976403364004,0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0
33.83310708654784;9.143451430631444;37.23535846751195,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0
50.43705967869954;24.265526267837455;53.25063671766165,0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27.53541659574104;-23.417867457707906;4.835045320540554,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75
36.67038355627773;-28.785396866308155;28.80355344634745,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5
48.13097131906865;-7.308034076449143;49.522783404809225,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
23.593526527328258;-12.75586811914925;-8.844136747440634,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75
32.29327771620961;-23.888067346245546;17.726147911735367,0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.5
43.99794985478673;-9.605040492456418;43.2286838835957,0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.25
61.32618663044565;35.45883401568256;67.02235606731377,0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0
29.205055614746946;-18.334466183554998;9.88400318704603,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5
39.68359371269293;-8.241694809670935;36.056852544638794,0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.25
55.55180224038958;30.075048927099836;59.980976403364004,0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0
35.93842821963518;-7.780815615856057;28.62045966396629,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25
50.43705967869954;24.265526267837455;53.25063671766165,0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
37.47177749724922;37.194259996332164;-74.24350891760959,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0
56.51694249810291;16.876100464424837;-60.20375794489175,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0
77.00767299381772;1.3909360922369496;-31.518433033407888,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
18.110853684437217;12.752840214923955;-34.10142696560345,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0
44.16295941448462;-2.6745823909586908;-27.658044871288222,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.5;0.0;0.0
64.317837517291;-5.4956706820444845;-1.299544136475994,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.25;0.0;0.0
85.15891725592407;3.810548435749739;20.694936642743333,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0
25.5495998774661;-7.680764091340358;-1.1226468000285594,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0
51.17535330728849;-8.172919608881335;20.27095330864389,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.25;0.0;0.0
72.77907331796466;8.874311319220174;38.03856409867961,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0
34.50999300787477;-4.136951645014708;25.868197501156676,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0
60.54309172555769;14.118704928542503;47.551096690349404,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
26.5939039137249;1.9460279584419815;-1.382230754304048,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0
51.62324272348235;2.139282361418693;-2.326054278720502,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0
75.07288867487385;1.6381647309470226;-2.288140481528944,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
8.82410291949763;-1.0259795936656686;11.54749994444137,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0
37.28292556254044;0.17885890352939415;11.071998149781493,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.5;0.0
62.556166769829844;1.7919932994455712;20.563994262700767,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.25;0.0
85.15891725592407;3.810548435749739;20.694936642743333,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0
21.796271972797335;2.4220496351362586;26.92372921323498,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0
49.42969750182242;4.9548119343744705;35.09805892586759,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.25;0.0
72.77907331796466;8.874311319220174;38.03856409867961,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0
33.83310708654784;9.143451430631444;37.23535846751195,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0
60.54309172555769;14.118704928542503;47.551096690349404,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
46.9229260702558;-4.9502025761437025;-37.52508705026125,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75
64.96781863502338;-10.222935234479591;-34.661833972164516,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5
80.72032460655628;-8.878533485926765;-20.48868409395923,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
23.593526527328258;-12.75586811914925;-8.844136747440634,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75
50.607846568076795;-21.812069028623927;-3.65355071429605,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.5
67.46948827746841;-13.51357386526908;7.72076769244725,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.25
85.15891725592407;3.810548435749739;20.694936642743333,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0
29.205055614746946;-18.334466183554998;9.88400318704603,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5
53.437653019548165;-13.258954807314705;26.053154795983136,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.25
72.77907331796466;8.874311319220174;38.03856409867961,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0
35.93842821963518;-7.780815615856057;28.62045966396629,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25
60.54309172555769;14.118704928542503;47.551096690349404,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1.781740717253733;3.627841516356811;-13.674971942145604,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0
4.906454692263875;18.235638480632936;-33.667999991004216,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0
10.143640292031872;32.685726113529896;-49.881099091251286,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
8.82410291949763;-1.0259795936656686;11.54749994444137,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0
11.211803236788622;0.15651349677606174;-3.0470227590950136,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.5;0.0
14.104989661602247;2.740791924133151;-18.75453592087354,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.25;0.0
18.110853684437217;12.752840214923955;-34.10142696560345,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0
21.796271972797335;2.4220496351362586;26.92372921323498,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0
23.332972699606657;-6.919199191783132;14.235598901445856,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.25;0.0
25.5495998774661;-7.680764091340358;-1.1226468000285594,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0
33.83310708654784;9.143451430631444;37.23535846751195,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0
34.50999300787477;-4.136951645014708;25.868197501156676,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
17.866994196920544;10.369126175540588;-35.188489945656876,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75
16.495246213971413;23.324307349137264;-46.614822915313326,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5
16.038306425740465;33.96112369369092;-55.76336284811097,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
23.593526527328258;-12.75586811914925;-8.844136747440634,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75
21.867412734227074;-5.768327927857975;-16.154603387471077,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.5
19.586201577111922;2.971949913205041;-24.414474254426587,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.0;0.25
18.110853684437217;12.752840214923955;-34.10142696560345,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0
29.205055614746946;-18.334466183554998;9.88400318704603,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5
27.273875247193068;-13.797575218151724;5.926093433029644,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.25
25.5495998774661;-7.680764091340358;-1.1226468000285594,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0
35.93842821963518;-7.780815615856057;28.62045966396629,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25
34.50999300787477;-4.136951645014708;25.868197501156676,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
12.84389128274707;2.614559982333009;-23.609305307772754,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75
6.89465064981426;1.4373563661184279;-18.044271874060975,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5
2.7207706481386573;-0.4899525353787154;-7.528305411598052,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
23.593526527328258;-12.75586811914925;-8.844136747440634,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75
18.047169567333725;-11.86177861420562;-3.6255417472699114,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.5
13.099293393881037;-6.0848280797750345;4.0510272522824025,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.5;0.25
8.82410291949763;-1.0259795936656686;11.54749994444137,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0
29.205055614746946;-18.334466183554998;9.88400318704603,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5
24.508676622251954;-5.467896171302083;14.578885042759948,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.25;0.25
21.796271972797335;2.4220496351362586;26.92372921323498,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0
35.93842821963518;-7.780815615856057;28.62045966396629,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25
33.83310708654784;9.143451430631444;37.23535846751195,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
