target_lab,target_weights
25.0704175667775;-12.606991970853326;-3.9166240290655963,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.6;0.0;0.0
48.62779171211419;-19.732884876158487;15.870499670454096,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.2;0.4;0.0;0.0
64.9991296902352;-9.114558431295439;30.238324877200927,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.4;0.2;0.0;0.0
81.38082821610568;5.971186506735893;44.168791838853004,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0
35.3389466976151;-15.661060423181523;26.511872860314845,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.4;0.0;0.0
54.40432669083971;-11.348689160630364;43.4287231625499,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.2;0.2;0.0;0.0
75.2605520850318;13.213254598964996;60.99459827078763,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.4;0.0;0.0;0.0
46.27812052217677;1.2123511055894265;47.575139624013744,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.2;0.0;0.0
68.9325473745034;24.308756984606326;68.59243705991749,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.2;0.0;0.0;0.0
62.44285927983623;36.431438342186595;68.40727473657721,0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0
22.13671771842227;-2.4540322044996064;-13.6710040215414,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0
43.774594240088476;-9.289785036594889;0.09047732886424686,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.4;0.0;0.0
61.03402626290871;-5.010441334940163;16.55145515956853,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.2;0.0;0.0
77.67297537593844;6.568466547615781;31.96522202031542,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0
31.548701169613167;-12.458240615512068;17.008993930061187,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.4;0.0;0.0
52.196879386847456;-8.215525294680559;36.98698375119799,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.2;0.2;0.0;0.0
42.75018100480213;0.31510336574169795;42.03884937293485,0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.2;0.0;0.0
57.81362349008792;32.07807928645495;62.88275676419413,0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0
29.013687255953776;-9.200652089345063;10.445629792065558,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0
49.855851703213105;-5.531741035128435;28.749930680054746,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.2;0.0;0.0
68.07030461243573;10.784202377709883;43.329759826896044,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0
39.58793288092957;-0.5989249159032428;36.29778094924876,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.2;0.0;0.0
61.23697970366915;17.856995361122287;55.20012148535447,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.2;0.0;0.0;0.0
53.499118848058146;27.496066038175115;57.33577257743278,0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0
36.512278904059755;-0.9020862572768906;30.12847849038932,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
21.053429841633253;1.3435181969300158;-0.9562900953391851,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0
41.94019954901626;2.0123260421860687;-1.8500155350114844,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0
60.97031980121143;2.2684016319087785;-2.7804012877600703,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0
79.80630167601258;1.6174893514159239;-2.2600622405689164,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
9.480675118885895;-2.9892543880303406;14.118925561532036,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0
32.68904621246217;-1.8824569751623443;15.75631583651731,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.6;0.0
54.9623709417657;-3.5682040480570776;27.267573273483393,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.4;0.0
74.15286717548987;-2.627517659212486;31.1043775769392,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.2;0.0
91.79194445896206;0.7002239872995752;31.57061004919839,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0
22.91371617486996;1.0657582312284808;31.840740969311288,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0
43.192847986777586;9.550666153377573;33.39202225592616,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.4;0.0
67.43342385099055;1.0997003939899885;52.71626307827136,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.2;0.0
84.96711168768839;6.711605078227323;55.60490123668866,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0
36.564953809576096;9.457335208542666;45.28335841887268,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0
56.3532627111565;9.626867370617909;55.524482628978944,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.2;0.0
78.80079985319216;16.576539214817167;70.106357657179,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0
51.347884864082545;23.157594249893386;58.73218550594618,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
6.332765400726576;-0.9450987609354311;8.235742511949184,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0
29.917320783674263;-0.1195892552467992;9.368051024354395,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.6;0.0
50.90062724559688;0.5821151560368443;14.878264480705905,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.4;0.0
69.64200104113876;1.8199263984994274;16.198387924498302,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.2;0.0
88.04922490795988;2.7297440080773505;16.904615174421235,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0
19.182087968863705;-3.2530588470598696;27.243219271737967,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.6;0.0
40.49637232882216;2.0329064027561348;28.604941358243973,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.2;0.0;0.4;0.0
63.42146970507436;2.4925541494407732;40.66954019835226,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.4;0.0;0.2;0.0
81.38082821610568;5.971186506735893;44.168791838853004,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0
32.72306198747558;6.392599844026931;40.264451573747195,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.4;0.0
54.09901706716873;7.042225289579429;51.26282425328851,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.2;0.0;0.2;0.0
75.2605520850318;13.213254598964996;60.99459827078763,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.4;0.0;0.0;0.0
47.02184168619346;19.70291663596152;53.56111166060911,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.2;0.0
68.9325473745034;24.308756984606326;68.59243705991749,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.2;0.0;0.0;0.0
62.44285927983623;36.431438342186595;68.40727473657721,0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0
16.683552482790475;0.8002890190166867;21.34449293228755,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0
37.35914251809393;7.1307245729826105;19.365477056138957,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.4;0.0
59.54525552531548;4.66486559039997;30.920400735949727,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.2;0.0
77.67297537593844;6.568466547615781;31.96522202031542,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0
29.238810151450778;2.9858118402158738;36.84137615442634,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.4;0.0
51.5564482698494;6.6388668447815995;45.57188434179012,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.2;0.0;0.2;0.0
43.161015008888455;16.500729118724966;48.57961036695075,0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.2;0.0
57.81362349008792;32.07807928645495;62.88275676419413,0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0
26.458927967380994;4.629676516750725;30.912561440363458,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0
48.75188777239755;7.000903513302459;38.504641798552896,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.2;0.0
68.07030461243573;10.784202377709883;43.329759826896044,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0
39.65156303144542;13.09564580274894;43.763418049788626,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.2;0.0
61.23697970366915;17.856995361122287;55.20012148535447,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.2;0.0;0.0;0.0
53.499118848058146;27.496066038175115;57.33577257743278,0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0
36.108051650134385;11.1673837302122;38.92439886427436,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
42.69731543284229;-4.189573890838183;-35.98551512566108,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8
58.36258594936049;-8.600824066753054;-37.225383667084785,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6
70.99699812571039;-10.580168915863219;-30.175801869454943,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4
84.26506526664068;-7.80529723594009;-16.630747540437053,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
25.768871640871822;-19.89627371358224;-0.9814715517632022,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8
50.54926499727138;-31.564964560868546;8.45244284415896,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.6
65.0626983031003;-28.015385741913313;12.310852963521501,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.4
78.42696914682617;-17.12293671479781;22.84565750863614,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.2
91.79194445896206;0.7002239872995752;31.57061004919839,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0
32.866825353290906;-28.96349323919581;19.558344901686876,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6
56.10360216872479;-30.440077725690184;37.99814140919931,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.4
71.4407267292486;-19.60549903946435;47.86497354182237,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.2
84.96711168768839;6.711605078227323;55.60490123668866,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0
40.65878620209386;-24.096923904580432;36.9469228696667,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4
57.08456642690359;-13.921160600391113;49.820996475422405,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.2
78.80079985319216;16.576539214817167;70.106357657179,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0
51.08163806619734;0.8148641865276529;53.888095589219,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
22.538360167459267;-10.384816995525515;-12.463739220016922,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8
46.06798455540398;-19.361034856705317;-12.892031217619992,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.6
59.70008234246042;-17.46489682146296;-5.594551410244897,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.0;0.4
73.55813625215248;-10.299327509403211;5.670587636861857,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.2
88.04922490795988;2.7297440080773505;16.904615174421235,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0
29.641692734077417;-24.071637599828804;9.7525102516141,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.6
52.340153322557384;-26.61403510977656;25.90096197995855,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.2;0.0;0.0;0.4
67.24563503460134;-13.388495980899418;35.23159386118444,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.4;0.0;0.0;0.2
81.38082821610568;5.971186506735893;44.168791838853004,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0
37.7272243522304;-21.67765359012508;31.31884281279158,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.4
55.75943675357492;-14.614485803137233;45.76060426687783,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.2;0.0;0.0;0.2
75.2605520850318;13.213254598964996;60.99459827078763,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.4;0.0;0.0;0.0
47.402625682306606;-1.0859998944080518;48.555213734783756,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.0;0.2
68.9325473745034;24.308756984606326;68.59243705991749,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.2;0.0;0.0;0.0
62.44285927983623;36.431438342186595;68.40727473657721,0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0
26.642753015213827;-17.26140575958912;1.6703107142749363,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6
49.13142229626857;-21.503502946768226;16.536971209353002,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.4
63.16912832293288;-10.084339335616754;22.23703419443208,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.2
77.67297537593844;6.568466547615781;31.96522202031542,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0
34.75386484376614;-19.037565334957208;23.416912932411794,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.4
53.820994847631226;-12.19614701185634;40.31590713503155,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.2;0.0;0.0;0.2
44.08506821519727;-3.0708423505600435;43.26914690652186,0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.2
57.81362349008792;32.07807928645495;62.88275676419413,0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0
31.6973243856893;-16.72195032759305;17.710452536029607,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4
51.46778628064398;-9.640656103553802;32.343975231067624,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.2
68.07030461243573;10.784202377709883;43.329759826896044,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0
40.946686140423694;-4.0830523723446035;38.126057749102806,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.0;0.2
61.23697970366915;17.856995361122287;55.20012148535447,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.2;0.0;0.0;0.0
53.499118848058146;27.496066038175115;57.33577257743278,0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0
37.5844044642998;-3.933802401924369;32.33845534704457,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1.3431488327474241;2.3243416050306305;-9.539943220473408,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0
3.3002504316079317;10.741476495940343;-25.999745551649866,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0
6.674291447821794;25.210602737439455;-40.664994512957605,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0
11.32970673047987;34.64284450945636;-52.5472864629218,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
9.480675118885895;-2.9892543880303406;14.118925561532036,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0
11.196301961279836;-3.326737013071998;5.004677656838469,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.6;0.0
13.010796405068454;-6.9152129576454255;-11.32366878363732,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.4;0.0
16.068413408655545;-1.5530352823114046;-19.15613155727658,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.2;0.0
19.725489547272687;4.173234749331373;-26.86686093010413,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0
22.91371617486996;1.0657582312284808;31.840740969311288,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0
24.144273041966102;-3.3109311807934527;22.19635344321988,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.4;0.0
26.516956577641913;-17.157198704232297;18.78564498791131,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.2;0.0
28.36741335595066;-18.02931785719944;8.062811603905551,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0
36.564953809576096;9.457335208542666;45.28335841887268,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0
36.73136170754942;-6.42823218826416;39.65486514910312,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.2;0.0
38.08864104456645;-16.96235635246768;32.911842827210705,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0
51.347884864082545;23.157594249893386;58.73218550594618,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
6.332765400726576;-0.9450987609354311;8.235742511949184,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0
8.114864590405155;-0.40569463995175636;-1.7394253690041828,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.6;0.0
10.476100529354053;5.252210364416893;-23.171888473263273,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.4;0.0
13.739949953611688;12.431820472241228;-32.48575382242602,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.2;0.0
17.13745359948144;19.33427300088314;-40.96695831479812,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0
19.182087968863705;-3.2530588470598696;27.243219271737967,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.6;0.0
20.485842834062325;-5.384407254198864;16.91147593107051,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.2;0.4;0.0
21.59790170036809;-15.209856081739053;-3.1344799925166478,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.4;0.2;0.0
25.0704175667775;-12.606991970853326;-3.9166240290655963,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.6;0.0;0.0
32.72306198747558;6.392599844026931;40.264451573747195,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.4;0.0
33.501077803488805;-7.571616593611052;34.71372045939306,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.2;0.2;0.0
35.3389466976151;-15.661060423181523;26.511872860314845,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.4;0.0;0.0
47.02184168619346;19.70291663596152;53.56111166060911,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.2;0.0
46.175389534110195;0.7709139911792895;47.108109767224335,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.2;0.0;0.0
62.44285927983623;36.431438342186595;68.40727473657721,0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0
16.683552482790475;0.8002890190166867;21.34449293228755,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0
18.071799506279703;-0.575411000355075;8.463315815940465,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.4;0.0
20.008848130293394;-6.068243036539911;-1.2765330642705575,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.2;0.0
22.13671771842227;-2.4540322044996064;-13.6710040215414,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0
29.238810151450778;2.9858118402158738;36.84137615442634,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.4;0.0
30.331686316353647;-5.86052097300832;28.39501446446753,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.2;0.2;0.0
43.161015008888455;16.500729118724966;48.57961036695075,0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.2;0.0
57.81362349008792;32.07807928645495;62.88275676419413,0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0
26.458927967380994;4.629676516750725;30.912561440363458,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0
27.45028017423641;-4.589266548981757;22.159298183939214,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.2;0.0
29.013687255953776;-9.200652089345063;10.445629792065558,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0
39.65156303144542;13.09564580274894;43.763418049788626,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.2;0.0
39.58793288092957;-0.5989249159032428;36.29778094924876,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.2;0.0;0.0
53.499118848058146;27.496066038175115;57.33577257743278,0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0
36.108051650134385;11.1673837302122;38.92439886427436,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
18.029138248072783;8.69825727926085;-33.60212125327378,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8
17.031168815554253;17.757162699976544;-41.81657634604352,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6
16.255049587703695;27.538283518700357;-50.255100472260054,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4
16.00308257402351;36.27123907581159;-57.739895025770096,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
25.768871640871822;-19.89627371358224;-0.9814715517632022,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8
24.47434041091698;-16.261045142149516;-4.868438257374985,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.6
22.655529271181003;-9.458031659739351;-13.614783431115063,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.4
21.248253875840405;-3.4521527336039695;-19.800275900725282,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.2
19.725489547272687;4.173234749331373;-26.86686093010413,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0
32.866825353290906;-28.96349323919581;19.558344901686876,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6
31.527511534536828;-26.379479502747827;17.25414417784632,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.4
29.90828280048504;-22.633353102346348;13.925037062813693,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.2
28.36741335595066;-18.02931785719944;8.062811603905551,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0
40.65878620209386;-24.096923904580432;36.9469228696667,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4
39.146904083225046;-20.681262243393256;35.4041349358903,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.2
38.08864104456645;-16.96235635246768;32.911842827210705,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0
51.08163806619734;0.8148641865276529;53.888095589219,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
22.538360167459267;-10.384816995525515;-12.463739220016922,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8
21.543547937510397;-4.541583054811088;-18.67077726446721,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.6
19.290452766364766;4.654652099305628;-28.236928123623294,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.4
18.176425646534824;11.217904365543014;-34.00723313998406,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.2
