target_lab,target_weights
19.725489547272687;4.173234749331373;-26.86686093010413,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0
28.36741335595066;-18.02931785719944;8.062811603905551,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0
38.08864104456645;-16.96235635246768;32.911842827210705,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0
49.83174115887485;4.175611087613995;52.42159723989231,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
16.377741456901653;43.23491665854326;-60.90574673895603,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0
21.08643877485823;6.119025269461536;-17.927952127485135,0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.6;0.0;0.0
33.33014485547637;-1.3949614914055275;22.713174417509606,0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.4;0.0;0.0
44.48190626607239;15.38842011580327;46.30790319462231,0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.2;0.0;0.0
60.60862996469871;49.52083335427243;67.22618005203802,0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0
17.649247825827885;37.24592893857476;-45.887744257173466,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0
26.664969246771406;16.90308731106649;3.7079838978652746,0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.4;0.0;0.0
39.213551053010455;24.311627559996662;38.19545204387785,0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.2;0.0;0.0
54.617327548794606;53.59060616030531;60.758869023958674,0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0
22.39195245426083;35.17910740644914;-21.505384206854174,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0
34.829730875183564;32.08284706755665;27.255216505212555,0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.2;0.0;0.0
49.5847954446498;55.12135822248343;54.36832438500049,0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0
30.414215406529856;41.43896708363101;7.992285655284803,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9.480675118885895;-2.9892543880303406;14.118925561532036,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0
22.91371617486996;1.0657582312284808;31.840740969311288,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0
36.564953809576096;9.457335208542666;45.28335841887268,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0
51.347884864082545;23.157594249893386;58.73218550594618,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
5.386528516944875;11.863052351470158;4.179063408790262,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0
17.45423458934721;11.022571548192472;23.1504160191784,0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.6;0.0
31.290467174091084;17.01798199150456;38.60191330305341,0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.0;0.4;0.0
45.71106929400432;30.698300181984106;53.35065971215662,0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.2;0.0
60.60862996469871;49.52083335427243;67.22618005203802,0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0
14.674048368202609;24.748930796578417;14.22672759201048,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0
27.239829485090787;32.43618018126323;35.79623754107455,0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.4;0.0
40.562892421473265;38.243476648569555;47.668411070671226,0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.2;0.0
54.617327548794606;53.59060616030531;60.758869023958674,0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0
23.454631101972872;35.53533235962841;21.954542403166965,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0
36.18379439966849;41.6425134544933;40.38083920097075,0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.2;0.0
49.5847954446498;55.12135822248343;54.36832438500049,0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0
32.220275033022865;45.38937057945491;28.876233024235475,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
25.768871640871822;-19.89627371358224;-0.9814715517632022,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8
32.866825353290906;-28.96349323919581;19.558344901686876,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6
40.65878620209386;-24.096923904580432;36.9469228696667,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4
51.08163806619734;0.8148641865276529;53.888095589219,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
18.776986961297006;13.47743560977674;-34.33565141622903,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8
25.69246144131707;-9.182218410369176;-2.2623903673607004,0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.6
35.545377872547206;-7.572741028956664;27.597036478460414,0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.4
45.50282076486917;13.0712436371766;47.19472044562676,0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.2
60.60862996469871;49.52083335427243;67.22618005203802,0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0
20.162843813890547;19.69891097797902;-28.677038847641157,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6
29.53244026648116;9.20874625426779;10.993387740868055,0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.4
40.14488236544367;21.992200222653995;39.58182014920154,0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.2
54.617327548794606;53.59060616030531;60.758869023958674,0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0
24.536884346832352;27.401509627410363;-10.794999857281562,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4
35.63428376493039;29.834848394146572;29.35414438434246,0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.2
49.5847954446498;55.12135822248343;54.36832438500049,0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0
31.478824619612418;39.61751551920209;12.151412070497846,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
33.42382404285411;40.41324221627723;-74.53349922915615,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0
48.90910859803907;24.881866559148147;-67.49368635399497,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0
64.51053364463533;8.996392196114533;-49.59981320567508,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0
81.30476134534808;0.11661756178960037;-25.371312080557118,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
16.377741456901653;43.23491665854326;-60.90574673895603,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0
31.2231269953705;40.27705532981024;-66.93259704148328,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.6;0.0;0.0
45.171405192996765;31.023223270507216;-48.193821221173174,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.4;0.0;0.0
62.68185956159658;24.689389137170004;-25.45184077807412,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.2;0.0;0.0
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
17.649247825827885;37.24592893857476;-45.887744257173466,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0
31.886140266205636;40.97576253567745;-39.571691467515215,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.4;0.0;0.0
49.0812904738403;40.93677555831099;-21.059215845874,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.2;0.0;0.0
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
22.39195245426083;35.17910740644914;-21.505384206854174,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0
38.913634077750814;46.463644856541784;-9.987294865755214,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.2;0.0;0.0
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
30.414215406529856;41.43896708363101;7.992285655284803,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
21.053429841633253;1.3435181969300158;-0.9562900953391851,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0
41.94019954901626;2.0123260421860687;-1.8500155350114844,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0
60.97031980121143;2.2684016319087785;-2.7804012877600703,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0
79.80630167601258;1.6174893514159239;-2.2600622405689164,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
5.386528516944875;11.863052351470158;4.179063408790262,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0
27.70613734071364;14.57169539418826;2.5391647322173583,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.6;0.0
45.47212434871999;22.019524675215564;-1.021730451900149,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.4;0.0
63.466247905110336;24.50099093619379;-2.585761897848693,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.2;0.0
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
14.674048368202609;24.748930796578417;14.22672759201048,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0
31.689314164419237;45.01106885606945;-0.5976891572102572,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.4;0.0
50.49311467850622;41.07072747463714;1.5670379770948095,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.2;0.0
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
23.454631101972872;35.53533235962841;21.954542403166965,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0
40.76387050697097;47.547812246825444;11.862518038135395,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.2;0.0
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
32.220275033022865;45.38937057945491;28.876233024235475,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
42.69731543284229;-4.189573890838183;-35.98551512566108,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8
58.36258594936049;-8.600824066753054;-37.225383667084785,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6
70.99699812571039;-10.580168915863219;-30.175801869454943,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4
84.26506526664068;-7.80529723594009;-16.630747540437053,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
18.776986961297006;13.47743560977674;-34.33565141622903,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8
37.019160518693624;10.903687438684335;-40.15787279979225,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.6
50.09285702097999;13.707956733461534;-31.67950309722991,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.4
64.97167871497605;17.9103193184732;-18.01671900406785,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.2
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
20.162843813890547;19.69891097797902;-28.677038847641157,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6
35.59845565426505;26.838514083551175;-25.629392710289,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.4
50.75701117931291;36.10012868354517;-14.333894232012634,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.2
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
24.536884346832352;27.401509627410363;-10.794999857281562,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4
40.26801245283358;43.20212305519269;-4.800601622095247,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.2
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
31.478824619612418;39.61751551920209;12.151412070497846,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1.3431488327474241;2.3243416050306305;-9.539943220473408,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0
3.3002504316079317;10.741476495940343;-25.999745551649866,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0
6.674291447821794;25.210602737439455;-40.664994512957605,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0
11.32970673047987;34.64284450945636;-52.5472864629218,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
5.386528516944875;11.863052351470158;4.179063408790262,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0
6.512611134760135;14.166131112398894;-9.372544846274605,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.6;0.0
10.279825171825568;29.788570698440083;-44.939180804518124,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.4;0.0
13.330239665585854;37.53390163599521;-54.4360657750158,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.2;0.0
16.377741456901653;43.23491665854326;-60.90574673895603,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0
14.674048368202609;24.748930796578417;14.22672759201048,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0
14.713719416762693;27.48077288319342;-8.843415626869422,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.4;0.0
15.461835237509696;28.100667721844193;-26.053689445549345,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.2;0.0
17.649247825827885;37.24592893857476;-45.887744257173466,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0
23.454631101972872;35.53533235962841;21.954542403166965,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0
22.574066449343533;32.94826725568356;1.3721127439781489,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.2;0.0
22.39195245426083;35.17910740644914;-21.505384206854174,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0
32.220275033022865;45.38937057945491;28.876233024235475,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
18.029138248072783;8.69825727926085;-33.60212125327378,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8
17.031168815554253;17.757162699976544;-41.81657634604352,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6
16.255049587703695;27.538283518700357;-50.255100472260054,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4
16.00308257402351;36.27123907581159;-57.739895025770096,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
18.776986961297006;13.47743560977674;-34.33565141622903,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8
17.623050372245125;20.715322671906428;-40.81319149092694,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.6
16.754365385108933;32.316825774250184;-51.986154208416444,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.4
16.62660754544769;37.79767830314984;-56.68099094887344,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.0;0.2
16.377741456901653;43.23491665854326;-60.90574673895603,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0
20.162843813890547;19.69891097797902;-28.677038847641157,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6
19.430381641655664;25.16777590795105;-33.81662721616819,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.0;0.4
18.256067168971285;32.08913110228645;-39.66266241174075,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.2
17.649247825827885;37.24592893857476;-45.887744257173466,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0
24.536884346832352;27.401509627410363;-10.794999857281562,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4
23.571362818955365;31.81290127604011;-16.296853003863156,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.2
22.39195245426083;35.17910740644914;-21.505384206854174,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0
31.478824619612418;39.61751551920209;12.151412070497846,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
14.132558789657462;1.787997693966703;-23.631361620925173,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8
9.034111334892064;2.928128126955351;-21.203936979603938,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6
4.827817510616622;1.0806632114403887;-15.276032259015244,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4
1.9934145439211441;-0.2202472581503967;-5.8305339900148745,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
18.776986961297006;13.47743560977674;-34.33565141622903,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8
14.353654855236066;11.696749684657116;-28.04222921722731,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.6
11.446484836387526;11.114539737663327;-24.390297636795534,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4
8.021313509051403;9.810658704831262;-5.542768902445561,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.2
5.386528516944875;11.863052351470158;4.179063408790262,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0
20.162843813890547;19.69891097797902;-28.677038847641157,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6
17.4938931619893;17.796293893754616;-15.949868571018433,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.4
15.858969254197469;23.861346419574854;-3.49802454877548,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.2
14.674048368202609;24.748930796578417;14.22672759201048,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0
24.536884346832352;27.401509627410363;-10.794999857281562,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4
24.006953689888583;32.34513560158622;4.217807859025424,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.2
23.454631101972872;35.53533235962841;21.954542403166965,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0
31.478824619612418;39.61751551920209;12.151412070497846,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
91.79194445896206;0.7002239872995752;31.57061004919839,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0
84.96711168768839;6.711605078227323;55.60490123668866,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0
78.80079985319216;16.576539214817167;70.106357657179,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0
73.17288106145269;28.29368282427186;74.93781199128046,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
88.04922490795988;2.7297440080773505;16.904615174421235,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0
81.38082821610568;5.971186506735893;44.168791838853004,0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0
75.2605520850318;13.213254598964996;60.99459827078763,0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.4;0.0;0.0;0.0
67.7666794903936;24.280388601040258;66.60565903702708,0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.2;0.0;0.0;0.0
62.44285927983623;36.431438342186595;68.40727473657721,0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0
77.67297537593844;6.568466547615781;31.96522202031542,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0
71.54812936635719;12.203805489991282;52.11997591489082,0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.4;0.0;0.0;0.0
64.91603688388682;21.14286238219165;61.924841330162494,0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.2;0.0;0.0;0.0
57.81362349008792;32.07807928645495;62.88275676419413,0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0
68.07030461243573;10.784202377709883;43.329759826896044,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0
61.23697970366915;17.856995361122287;55.20012148535447,0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.2;0.0;0.0;0.0
53.499118848058146;27.496066038175115;57.33577257743278,0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0
57.7903544886768;15.48719376285268;48.147584010361555,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
19.725489547272687;4.173234749331373;-26.86686093010413,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0
28.36741335595066;-18.02931785719944;8.062811603905551,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0
38.08864104456645;-16.96235635246768;32.911842827210705,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0
49.83174115887485;4.175611087613995;52.42159723989231,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0
